ID,post_parent,sku,post_title,post_excerpt,post_content,post_status,regular_price,sale_price,stock_status,stock,manage_stock,weight,length,width,height,images,tax:product_type,tax:product_cat,tax:product_tag,visibility,featured,downloadable,virtual,backorders,low_stock_amount,menu_order,tax_status,tax_class,shipping_class,attribute:Baleni_obsahuje,attribute:Barva,attribute:Délka rukávu,attribute:Gard,attribute:Hmotnost,attribute:Kapacita,attribute:Kolekce,attribute:Materiál,attribute:Objem,attribute:Pocet_raket,attribute:Pohlaví,attribute:Povrch,attribute:Rozmery,attribute:Sport,attribute:Technologie,attribute:Typ_mice,attribute:Typ_spojeni_zaplaty,attribute:Velikost,attribute:Velikost_hlavy,attribute:Velikost_mice,attribute:Vyvazeni_rakety,attribute:Vzor_vypletu,attribute:Zapínání,attribute:pa_velikost,attribute_data:Baleni_obsahuje,attribute_data:Barva,attribute_data:Délka rukávu,attribute_data:Gard,attribute_data:Hmotnost,attribute_data:Kapacita,attribute_data:Kolekce,attribute_data:Materiál,attribute_data:Objem,attribute_data:Pocet_raket,attribute_data:Pohlaví,attribute_data:Povrch,attribute_data:Rozmery,attribute_data:Sport,attribute_data:Technologie,attribute_data:Typ_mice,attribute_data:Typ_spojeni_zaplaty,attribute_data:Velikost,attribute_data:Velikost_hlavy,attribute_data:Velikost_mice,attribute_data:Vyvazeni_rakety,attribute_data:Vzor_vypletu,attribute_data:Zapínání,attribute_data:pa_velikost,attribute_default:pa_velikost,meta:attribute_baleni_obsahuje,meta:attribute_barva,meta:attribute_délka rukávu,meta:attribute_gard,meta:attribute_hmotnost,meta:attribute_kapacita,meta:attribute_kolekce,meta:attribute_materiál,meta:attribute_objem,meta:attribute_pa_velikost,meta:attribute_pocet_raket,meta:attribute_pohlaví,meta:attribute_povrch,meta:attribute_rozmery,meta:attribute_sport,meta:attribute_technologie,meta:attribute_typ_mice,meta:attribute_typ_spojeni_zaplaty,meta:attribute_velikost,meta:attribute_velikost_hlavy,meta:attribute_velikost_mice,meta:attribute_vyvazeni_rakety,meta:attribute_vzor_vypletu,meta:attribute_zapínání,parent_sku
3208,3205,61335-8610_3,Dámské horské boty Salewa WS Vultur EVO GTX modro-černé velikost 37,Velikost: EU 37,,publish,8589.79,7759.62,instock,2,yes,0.3,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU 37,,,,,,,,,,,,,,,61335-8610
3209,3205,61335-8610_4,Dámské horské boty Salewa WS Vultur EVO GTX modro-černé velikost 38,Velikost: EU 38,,publish,8548.825,7759.62,outofstock,0,yes,0.3,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU 38,,,,,,,,,,,,,,,61335-8610
3210,3205,61335-8610_5,"Dámské horské boty Salewa WS Vultur EVO GTX modro-černé velikost 38,5","Velikost: EU 38,5",,publish,8589.79,7759.62,instock,4,yes,0.3,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EU 38,5",,,,,,,,,,,,,,,61335-8610
3211,3205,61335-8610_6,Dámské horské boty Salewa WS Vultur EVO GTX modro-černé velikost 39,Velikost: EU 39,,publish,8589.79,7759.62,outofstock,0,yes,0.3,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU 39,,,,,,,,,,,,,,,61335-8610
3212,3205,61335-8610_7,Dámské horské boty Salewa WS Vultur EVO GTX modro-černé velikost 40,Velikost: EU 40,,publish,8589.79,7759.62,outofstock,0,yes,0.3,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU 40,,,,,,,,,,,,,,,61335-8610
3213,3205,61335-8610_8,"Dámské horské boty Salewa WS Vultur EVO GTX modro-černé velikost 40,5","Velikost: EU 40,5",,publish,8589.79,7759.62,instock,1,yes,0.3,,,,,,,,visible,no,no,no,no,,8,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EU 40,5",,,,,,,,,,,,,,,61335-8610
3214,,DM0028-700,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost","Pánské tenisky Nike Air Max 97 ""Golden Bullet"" ve zlatém provedení jsou dokonalým spojením stylu a výkonu. Tyto tenisky jsou ikonickou volbou pro všechny milovníky módy a pohodlí.

Design zlaté barvy vytváří sofistikovaný a luxusní vzhled, který okamžitě přitáhne pozornost. Pánská sportovní obuv Air Max 97 je známá pro svou pohodlnou tlumenou podrážku, která zajišťuje maximální komfort během celodenního nošení.

Díky svému inovativnímu designu, který evokuje rychlostní vlak, tyto tenisky nabízejí nejen skvělý vzhled, ale také výjimečnou stabilitu a podporu pro vaše nohy. Tato kombinace činí Nike Air Max 97 ideální volbou pro běžné nošení i sportovní aktivity.",,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,Variable,Muži > Pánské boty > Pánské tenisky|Sporty > Tenis,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,40|41|42|42.5|43|44|45|45.5|46|47|47.5,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,40,,,,,,,,,,,,,,,,,,,,,,,,,
3215,3214,DM0028-700_1,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 40",Velikost: 40,,publish,5943.8395,3309.69,instock,8,yes,0.7,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,DM0028-700
3216,3214,DM0028-700_2,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 41",Velikost: 41,,publish,5980.8228,3309.69,instock,3,yes,0.7,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,DM0028-700
3217,3214,DM0028-700_3,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 42",Velikost: 42,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,DM0028-700
3218,3214,DM0028-700_4,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 42.5",Velikost: 42.5,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,,,,,,,,,,,,,,,DM0028-700
3219,3214,DM0028-700_5,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 43",Velikost: 43,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,DM0028-700
3220,3214,DM0028-700_6,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 44",Velikost: 44,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,DM0028-700
3221,3214,DM0028-700_7,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 45",Velikost: 45,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,DM0028-700
3222,3214,DM0028-700_8,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 45.5",Velikost: 45.5,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,8,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,,,,,,,,,,,,,,,DM0028-700
3223,3214,DM0028-700_9,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 46",Velikost: 46,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,9,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,DM0028-700
3224,3214,DM0028-700_10,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 47",Velikost: 47,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,10,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,DM0028-700
3225,3214,DM0028-700_11,"Pánské tenisky Nike Air Max 97 ""Golden Bullet"" zlaté velikost 47.5",Velikost: 47.5,,publish,5943.8395,3309.69,outofstock,0,yes,0.7,,,,,,,,visible,no,no,no,no,,11,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,,,,,,,,,,,,,,DM0028-700
3226,,GY9986,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost,"Zažijte dokonalou kombinaci výkonu a stylu s pánskými sálovými kopačkami  Adidas Predator Accuracy 4 IN Sala v elegantní bílo-zelené barvě. Tyto sálovky jsou navrženy pro hru ve hale a nabízejí nízký, střih s tkaničkami pro optimální stabilitu a pohodlí.
Jejich gumová podrážka zajistí vynikající trakci na hladkých površích, což vám umožní dosahovat nejlepšího výkonu na hřišti. Materiál bot je syntetický, což zajišťuje dlouhou životnost a odolnost. Tyto pánské sálové kopačky Adidas Predator Accuracy 4 IN Sala v bílo-zeleném provedení jsou tedy ideální volbou pro váš halový fotbalový zážitek.",,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,Variable,Muži,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,39 1/3|40|40 2/3|41 1/3|42|42 2/3|43 1/3|44|44 2/3|45 1/3|46|46 2/3|47 1/3|48|48 2/3,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,39 1/3,,,,,,,,,,,,,,,,,,,,,,,,,
3227,3226,GY9986_1,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 39 1/3,Velikost: 39 1/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 1/3,,,,,,,,,,,,,,,GY9986
3228,3226,GY9986_2,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 40,Velikost: 40,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,GY9986
3229,3226,GY9986_3,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 40 2/3,Velikost: 40 2/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 2/3,,,,,,,,,,,,,,,GY9986
3230,3226,GY9986_4,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 41 1/3,Velikost: 41 1/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41 1/3,,,,,,,,,,,,,,,GY9986
3231,3226,GY9986_5,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 42,Velikost: 42,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,GY9986
3232,3226,GY9986_6,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 42 2/3,Velikost: 42 2/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 2/3,,,,,,,,,,,,,,,GY9986
3233,3226,GY9986_7,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 43 1/3,Velikost: 43 1/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43 1/3,,,,,,,,,,,,,,,GY9986
3234,3226,GY9986_8,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 44,Velikost: 44,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,8,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,GY9986
3235,3226,GY9986_9,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 44 2/3,Velikost: 44 2/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,9,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44 2/3,,,,,,,,,,,,,,,GY9986
3236,3226,GY9986_10,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 45 1/3,Velikost: 45 1/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,10,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 1/3,,,,,,,,,,,,,,,GY9986
3237,3226,GY9986_11,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 46,Velikost: 46,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,11,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,GY9986
3238,3226,GY9986_12,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 46 2/3,Velikost: 46 2/3,,publish,1464.0556,1358.78,instock,1,yes,0.8,,,,,,,,visible,no,no,no,no,,12,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 2/3,,,,,,,,,,,,,,,GY9986
3239,3226,GY9986_13,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 47 1/3,Velikost: 47 1/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,13,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47 1/3,,,,,,,,,,,,,,,GY9986
3240,3226,GY9986_14,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 48,Velikost: 48,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,14,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,GY9986
3241,3226,GY9986_15,Pánské sálovky Adidas Predator Accuracy 4 IN Sala bílo-zelené velikost 48 2/3,Velikost: 48 2/3,,publish,2055.79,1358.78,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,15,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48 2/3,,,,,,,,,,,,,,,GY9986
3242,,ID4635,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost,"Pánské kopačky lisovky Adidas Copa Gloro FG v bílém provedení přinášejí dokonalou kombinaci elegance a výkonu na fotbalovém hřišti. Tyto lisovky Adidas jsou navrženy pro vynikající stabilitu a kontrolu míče, což vám umožní dosáhnout svého maximálního potenciálu na hřišti.
S pevnou gumovou podrážkou pro trakci na přírodní trávě se stanou vaším spolehlivým partnerem na cestě k úspěchu. Kopačky jsou vyrobeny z kvalitního materiálu, který zajistí dlouhou životnost a odolnost. S pánskými kopačkami Adidas Copa Gloro FG v bílé barvě budete připraveni na každý fotbalový zápas.",,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,Variable,Muži > Pánské boty,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,39 1/3|40|40 2/3|41 1/3|42|42 2/3|44|44 2/3|45 1/3|46|46 2/3|47 1/3,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,39 1/3,,,,,,,,,,,,,,,,,,,,,,,,,
3243,3242,ID4635_1,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 39 1/3,Velikost: 39 1/3,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 1/3,,,,,,,,,,,,,,,ID4635
3244,3242,ID4635_2,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 40,Velikost: 40,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,ID4635
3245,3242,ID4635_3,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 40 2/3,Velikost: 40 2/3,,publish,2902.79,2328.36,instock,1,yes,0.8,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 2/3,,,,,,,,,,,,,,,ID4635
3246,3242,ID4635_4,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 41 1/3,Velikost: 41 1/3,,publish,2561.1559,2328.36,instock,1,yes,0.8,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41 1/3,,,,,,,,,,,,,,,ID4635
3247,3242,ID4635_5,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 42,Velikost: 42,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,ID4635
3248,3242,ID4635_6,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 42 2/3,Velikost: 42 2/3,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 2/3,,,,,,,,,,,,,,,ID4635
3249,3242,ID4635_7,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 44,Velikost: 44,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,ID4635
3250,3242,ID4635_8,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 44 2/3,Velikost: 44 2/3,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,8,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44 2/3,,,,,,,,,,,,,,,ID4635
3251,3242,ID4635_9,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 45 1/3,Velikost: 45 1/3,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,9,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 1/3,,,,,,,,,,,,,,,ID4635
3252,3242,ID4635_10,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 46,Velikost: 46,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,10,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,ID4635
3253,3242,ID4635_11,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 46 2/3,Velikost: 46 2/3,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,11,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 2/3,,,,,,,,,,,,,,,ID4635
3254,3242,ID4635_12,Pánské kopačky lisovky Adidas Copa Gloro FG bílé velikost 47 1/3,Velikost: 47 1/3,,publish,2902.79,2328.36,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,12,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47 1/3,,,,,,,,,,,,,,,ID4635
3255,,IE4075,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost,"Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN ve stříbrné barvě jsou navrženy pro mladé fotbalové nadšence, kteří sledují stopy argentinského legendárního fotbalisty Lionela Messiho. Tyto dětské sálové kopačky kombinují styl a výkon, poskytují vynikající trakci na hladkých površích a zaručují lepší kontrolu míče.
S jejich nízkým střihem a pohodlným provedením jsou ideální pro hru ve sportovních halách. Jsou vyrobeny z kvalitních materiálů, které zajišťují trvanlivost a odolnost i při náročném použití.",,publish,2297.79,,outofstock,0,yes,0.8,,,,,Variable,Děti,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,30|31|32|33|34|35|36|36 2/3|37 1/3|38|38 2/3,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,30,,,,,,,,,,,,,,,,,,,,,,,,,
3256,3255,IE4075_1,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 30,Velikost: 30,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,IE4075
3257,3255,IE4075_2,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 31,Velikost: 31,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,IE4075
3258,3255,IE4075_3,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 32,Velikost: 32,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,IE4075
3259,3255,IE4075_4,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 33,Velikost: 33,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,IE4075
3260,3255,IE4075_5,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 34,Velikost: 34,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,IE4075
3261,3255,IE4075_6,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 35,Velikost: 35,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,IE4075
3262,3255,IE4075_7,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 36,Velikost: 36,,publish,2297.79,2297.79,instock,1,yes,0.8,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,IE4075
3263,3255,IE4075_8,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 36 2/3,Velikost: 36 2/3,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,8,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 2/3,,,,,,,,,,,,,,,IE4075
3264,3255,IE4075_9,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 37 1/3,Velikost: 37 1/3,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,9,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 1/3,,,,,,,,,,,,,,,IE4075
3265,3255,IE4075_10,Dětské sálové kopačky Adidas X Crazyfast Messi 3 IN stříbrné velikost 38,Velikost: 38,,publish,2297.79,2297.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,10,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,IE4075
